ANOENC;NUMERO;Seguro_salud;TAMAMU;NMIEMB;NMIEM2;NUMOCUP;TIPHOGAR3;EDADSP;SEXOSP;ESTUDREDSP;OCUSP;INTERINPSP;REGTEN;SUPERF;INTERIN
2018;878;0;3;04;02;02; 7;28; 1; 2; 1;03;3;055;05
2018;879;0;1;01;00;00; 1;83; 6; 1; 2;02;1;080;02
2018;880;0;1;02;00;01; 5;62; 1; 3; 1;03;2;090;03
2018;881;0;1;04;02;01; 7;38; 1; 4; 1;03;2;105;05
2018;882;0;1;03;01;02; 6;39; 1; 4; 1;04;1;060;04
2018;883;0;1;01;00;01; 3;29; 1; 4; 1;05;3;050;05
2018;884;0;2;02;00;00;10;45; 6; 1; 2;03;1;086;04
2018;885;0;4;03;00;02;10;54; 6; 4; 1;02;2;092;04
2018;886;0;1;02;00;02; 5;57; 6; 4; 1;03;1;050;05
2018;887;0;3;03;00;02;10;57; 1; 4; 1;04;1;073;07
2018;888;0;1;02;00;00; 4;74; 1; 4; 2;04;1;107;04
2018;889;0;5;04;00;02; 7;41; 1; 2; 1;03;5;090;05
2018;890;0;5;02;01;01; 9;46; 6; 4; 1;02;1;066;02
2018;891;0;2;01;00;00; 1;68; 6; 4; 2;04;1;128;04
2018;892;0;2;01;00;00; 2;63; 6; 2; 2;01;1;040;01
2018;893;0;1;01;00;01; 2;46; 1; 3; 1;05;2;072;05
2018;894;0;1;04;02;01; 7;25; 1; 2; 1;02;3;080;02
2018;895;0;1;02;00;00; 4;68; 1; 4; 2;05;1;074;05
2018;896;1;1;03;01;02; 6;43; 1; 2; 1;05;2;140;07
2018;897;0;1;01;00;00; 1;85; 1; 1; 2;03;1;070;03
2018;898;0;5;02;00;00;10;57; 6; 2; 2;02;3;120;03
2018;899;1;5;03;01;02; 6;41; 1; 3; 1;03;1;300;06
2018;900;0;2;01;00;00; 1;79; 6; 1; 2;02;2;092;02
